"Latest: Time (s)","Latest: Temperature 1 (°C)","Latest: Temperature 2 (°C)","Latest: Temperature 3 (°C)","Latest: Force (N)"
1193,49.1345604587,48.359890386,47.943601608,-1.09315821916
1193.1,49.1056141476,48.2706906257,48.0021304488,-0.705536322057
1193.2,49.1653321099,48.3010032267,47.9152448798,-0.448867768573
1193.3,49.2251130773,48.3295471401,47.943601608,-0.448867768573
1193.4,49.1653321099,48.359890386,47.9737455712,-0.626561382524
1193.5,49.1345604587,48.2706906257,48.0021304488,-0.961801942176
1193.6,49.1943089374,48.3295471401,47.9152448798,-1.21162062846
1193.7,49.2541205438,48.3295471401,47.9737455712,-1.11934888788
1193.8,49.1653321099,48.3295471401,48.0021304488,-1.13264568892
1193.9,49.2251130773,48.2706906257,47.943601608,-0.567330177873
1194,49.2251130773,48.3295471401,47.943601608,-0.639455250202
1194.1,49.2541205438,48.3295471401,48.0021304488,-0.626561382524
1194.2,49.1653321099,48.3010032267,48.0607175206,-0.902570737526
1194.3,49.2541205438,48.2706906257,47.9737455712,-1.11934888788
1194.4,49.2541205438,48.3295471401,47.9737455712,-1.24425823102
1194.5,49.2251130773,48.359890386,48.0021304488,-1.11934888788
1194.6,49.1653321099,48.3010032267,48.0909215412,-0.922314472409
1194.7,49.2541205438,48.3010032267,47.9737455712,-0.593520846596
1194.8,49.2541205438,48.3010032267,48.0323043807,-0.402933364967
1194.9,49.2251130773,48.3295471401,48.0607175206,-0.495205105544
1195,49.2251130773,48.2706906257,48.0323043807,-0.698686454853
1195.1,49.2541205438,48.3010032267,47.9737455712,-1.00128941194
1195.2,49.2849573033,48.3010032267,48.0607175206,-1.11934888788
1195.3,49.1943089374,48.3010032267,48.0909215412,-1.07341448427
1195.4,49.2541205438,48.2421754968,48.0323043807,-0.73172699078
1195.5,49.2541205438,48.3010032267,47.9737455712,-0.521395774267
1195.6,49.2251130773,48.3010032267,48.0607175206,-0.448867768573
1195.7,49.1653321099,48.2706906257,48.1193630566,-0.73172699078
1195.8,49.2541205438,48.2421754968,48.0323043807,-1.07341448427
1195.9,49.2541205438,48.3010032267,48.0323043807,-1.15238942381
1196,49.2251130773,48.3295471401,48.0909215412,-1.11290195404
1196.1,49.1653321099,48.2706906257,48.0909215412,-0.863083267759
1196.2,49.2541205438,48.3010032267,48.0021304488,-0.685792587174
1196.3,49.2849573033,48.3010032267,48.0607175206,-0.573777111713
1196.4,49.2251130773,48.3295471401,48.0909215412,-0.626561382524
1196.5,49.2541205438,48.2421754968,48.0021304488,-0.830042731832
1196.6,49.2541205438,48.3010032267,48.0021304488,-1.06011768323
1196.7,49.2849573033,48.3010032267,48.0909215412,-1.18502702637
1196.8,49.2251130773,48.2706906257,48.0909215412,-1.07986141811
1196.9,49.2541205438,48.2421754968,48.0323043807,-0.863083267759
1197,49.2541205438,48.3010032267,48.0021304488,-0.573777111713
1197.1,49.2541205438,48.3295471401,48.0909215412,-0.448867768573
1197.2,49.2251130773,48.2706906257,48.0909215412,-0.42267709985
1197.3,49.2541205438,48.2421754968,48.0021304488,-0.711983255896
1197.4,49.3139955322,48.3010032267,48.0607175206,-1.04037394834
1197.5,49.2541205438,48.3295471401,48.0607175206,-1.17858009253
1197.6,49.2251130773,48.2421754968,48.0909215412,-0.876380068803
1197.7,49.2541205438,48.3010032267,48.0021304488,-0.764364593342
1197.8,49.3139955322,48.3010032267,48.0607175206,-0.534289641946
1197.9,49.2251130773,48.3295471401,48.0909215412,-0.390039497288
1198,49.2541205438,48.2421754968,48.0323043807,-0.60681764764
1198.1,49.2541205438,48.3295471401,48.0021304488,-0.909017671365
1198.2,49.3139955322,48.3295471401,48.0607175206,-1.13264568892
1198.3,49.2251130773,48.3010032267,48.0909215412,-1.1455395566
1198.4,49.2541205438,48.2136742826,48.0021304488,-1.18502702637
1198.5,49.2541205438,48.3010032267,47.9737455712,-0.896123803686
1198.6,49.2251130773,48.3295471401,48.0607175206,-0.593520846596
1198.7,49.1345604587,48.2706906257,48.1193630566,-0.48835523834
1198.8,49.2251130773,48.2706906257,48.0021304488,-0.554033376829
1198.9,49.2541205438,48.3010032267,48.0607175206,-0.73172699078
1199,49.1653321099,48.359890386,48.0909215412,-1.12619875508
1199.1,49.1653321099,48.2706906257,48.0607175206,-1.23096142997
1199.2,49.1943089374,48.3010032267,48.0021304488,-1.23096142997
1199.3,49.2251130773,48.3295471401,48.0607175206,-1.04722381555
1199.4,49.1653321099,48.3295471401,48.0909215412,-0.692239521013
1199.5,49.1653321099,48.2706906257,48.0021304488,-0.409783232171
1199.6,49.1943089374,48.3010032267,47.9737455712,-0.416230166011
1199.7,49.2251130773,48.3295471401,48.0607175206,-0.67249578613
1199.8,49.1345604587,48.3010032267,48.0909215412,-0.942058207293
1199.9,49.1653321099,48.2421754968,48.0021304488,-1.07986141811
1200,49.1943089374,48.3295471401,47.9737455712,-1.17858009253
1200.1,49.1653321099,48.3295471401,48.0607175206,-1.06696755043
1200.2,49.1056141476,48.3010032267,48.0909215412,-0.73172699078
1200.3,49.1653321099,48.3010032267,47.9737455712,-0.652752051246
1200.4,49.2251130773,48.3295471401,48.0323043807,-0.534289641946
1200.5,49.1345604587,48.359890386,48.0607175206,-0.554033376829
1200.6,49.1345604587,48.3010032267,48.0323043807,-0.744620858459
1200.7,49.1653321099,48.3295471401,47.9737455712,-0.91586753857
1200.8,49.2251130773,48.3295471401,48.0607175206,-1.11934888788
1200.9,49.1345604587,48.3295471401,48.0607175206,-1.23781129718
1201,49.1345604587,48.2706906257,48.0021304488,-1.15238942381
1201.1,49.1653321099,48.3295471401,47.9737455712,-0.922314472409
1201.2,49.1345604587,48.359890386,48.0607175206,-0.692239521013
1201.3,49.0766825882,48.3010032267,48.0909215412,-0.541139509151
1201.4,49.1345604587,48.3010032267,48.0021304488,-0.448867768573
1201.5,49.1345604587,48.359890386,48.0607175206,-0.48835523834
1201.6,49.1056141476,48.3884631993,48.0909215412,-0.678942719969
1201.7,49.0766825882,48.3010032267,48.0909215412,-0.968248876015
1201.8,49.1345604587,48.359890386,48.0021304488,-1.15238942381
1201.9,49.1345604587,48.359890386,48.0607175206,-1.09960515299
1202,49.1056141476,48.3884631993,48.0909215412,-0.968248876015
1202.1,49.1056141476,48.3010032267,48.0607175206,-0.744620858459
1202.2,49.1056141476,48.359890386,48.0021304488,-0.541139509151
1202.3,49.1345604587,48.359890386,48.0607175206,-0.442420834734
1202.4,49.0459589378,48.3010032267,48.0909215412,-0.455717635778
1202.5,49.1056141476,48.3010032267,48.0607175206,-0.751470725663
